src,tar,src_type,tar_type
net23865,_10052_,net,cell
net450,_10052_,net,cell
net24137,_10052_,net,cell
net15147,_10052_,net,cell
_10052_,net18628,cell,net
net821,_10053_,net,cell
net22957,_10053_,net,cell
net208,_10053_,net,cell
net24861,_10053_,net,cell
net15164,_10053_,net,cell
_10053_,net18627,cell,net
net16576,_10054_,net,cell
net15158,_10054_,net,cell
_10054_,net18626,cell,net
net821,_10055_,net,cell
net23773,_10055_,net,cell
net483,_10055_,net,cell
net24045,_10055_,net,cell
net15175,_10055_,net,cell
_10055_,net18625,cell,net
net824,_10056_,net,cell
net23850,_10056_,net,cell
net450,_10056_,net,cell
net24122,_10056_,net,cell
net13346,_10056_,net,cell
_10056_,net18623,cell,net
net16577,_10057_,net,cell
net15183,_10057_,net,cell
_10057_,net18622,cell,net
net821,_10058_,net,cell
net22956,_10058_,net,cell
net208,_10058_,net,cell
net24860,_10058_,net,cell
net15216,_10058_,net,cell
_10058_,net18621,cell,net
net818,_10059_,net,cell
net23048,_10059_,net,cell
net205,_10059_,net,cell
net24952,_10059_,net,cell
net15205,_10059_,net,cell
_10059_,net18620,cell,net
net762,_1005_,net,cell
net6615,_1005_,net,cell
net553,_1005_,net,cell
net30882,_1005_,net,cell
_1005_,net13503,cell,net
net821,_10060_,net,cell
net23772,_10060_,net,cell
net483,_10060_,net,cell
net24044,_10060_,net,cell
net15225,_10060_,net,cell
_10060_,net18619,cell,net
net16578,_10061_,net,cell
net15227,_10061_,net,cell
_10061_,net18618,cell,net
net821,_10062_,net,cell
net22955,_10062_,net,cell
net208,_10062_,net,cell
net24859,_10062_,net,cell
net15228,_10062_,net,cell
_10062_,net18617,cell,net
net6518,_10063_,net,cell
net15237,_10063_,net,cell
_10063_,net18616,cell,net
net821,_10064_,net,cell
net23771,_10064_,net,cell
net483,_10064_,net,cell
net24043,_10064_,net,cell
net15258,_10064_,net,cell
_10064_,net18614,cell,net
net824,_10065_,net,cell
net23846,_10065_,net,cell
net450,_10065_,net,cell
net24118,_10065_,net,cell
net15322,_10065_,net,cell
_10065_,net18613,cell,net
net822,_10066_,net,cell
net23727,_10066_,net,cell
net406,_10066_,net,cell
net23999,_10066_,net,cell
net15248,_10066_,net,cell
_10066_,net18612,cell,net
net809,_10067_,net,cell
net23026,_10067_,net,cell
net203,_10067_,net,cell
net24930,_10067_,net,cell
net13917,_10067_,net,cell
_10067_,net18611,cell,net
net16585,_10068_,net,cell
net15289,_10068_,net,cell
_10068_,net18610,cell,net
net821,_10069_,net,cell
net22954,_10069_,net,cell
net208,_10069_,net,cell
net24858,_10069_,net,cell
net15274,_10069_,net,cell
_10069_,net18609,cell,net
net762,_1006_,net,cell
net30873,_1006_,net,cell
net553,_1006_,net,cell
net3346,_1006_,net,cell
_1006_,net13504,cell,net
net823,_10070_,net,cell
net23046,_10070_,net,cell
net205,_10070_,net,cell
net24950,_10070_,net,cell
net15275,_10070_,net,cell
_10070_,net18608,cell,net
net821,_10071_,net,cell
net23770,_10071_,net,cell
net505,_10071_,net,cell
net24042,_10071_,net,cell
net15278,_10071_,net,cell
_10071_,net18607,cell,net
net823,_10072_,net,cell
net23862,_10072_,net,cell
net439,_10072_,net,cell
net24134,_10072_,net,cell
net15309,_10072_,net,cell
_10072_,net18606,cell,net
net6497,_10073_,net,cell
net15398,_10073_,net,cell
_10073_,net18605,cell,net
net16582,_10074_,net,cell
net15298,_10074_,net,cell
_10074_,net18602,cell,net
net821,_10075_,net,cell
net22952,_10075_,net,cell
net208,_10075_,net,cell
net24856,_10075_,net,cell
net15319,_10075_,net,cell
_10075_,net18601,cell,net
net16584,_10076_,net,cell
net15321,_10076_,net,cell
_10076_,net18600,cell,net
net821,_10077_,net,cell
net23768,_10077_,net,cell
net505,_10077_,net,cell
net24040,_10077_,net,cell
net15323,_10077_,net,cell
_10077_,net18599,cell,net
net6491,_10078_,net,cell
net15329,_10078_,net,cell
_10078_,net18598,cell,net
net823,_10079_,net,cell
net23045,_10079_,net,cell
net205,_10079_,net,cell
net24949,_10079_,net,cell
net15372,_10079_,net,cell
_10079_,net18587,cell,net
net536,_1007_,net,cell
net13081,_1007_,net,cell
net745,_1007_,net,cell
net2963,_1007_,net,cell
_1007_,net13082,cell,net
net821,_10080_,net,cell
net22951,_10080_,net,cell
net208,_10080_,net,cell
net24855,_10080_,net,cell
net15350,_10080_,net,cell
_10080_,net18577,cell,net
net16586,_10081_,net,cell
net15386,_10081_,net,cell
_10081_,net18566,cell,net
net822,_10082_,net,cell
net23736,_10082_,net,cell
net505,_10082_,net,cell
net24008,_10082_,net,cell
net15408,_10082_,net,cell
_10082_,net18555,cell,net
net823,_10083_,net,cell
net23861,_10083_,net,cell
net439,_10083_,net,cell
net24133,_10083_,net,cell
net15400,_10083_,net,cell
_10083_,net18545,cell,net
net824,_10084_,net,cell
net23030,_10084_,net,cell
net205,_10084_,net,cell
net24934,_10084_,net,cell
net15422,_10084_,net,cell
_10084_,net18533,cell,net
net817,_10085_,net,cell
net22869,_10085_,net,cell
net210,_10085_,net,cell
net24773,_10085_,net,cell
net13577,_10085_,net,cell
_10085_,net18523,cell,net
net821,_10086_,net,cell
net22950,_10086_,net,cell
net208,_10086_,net,cell
net24854,_10086_,net,cell
net15411,_10086_,net,cell
_10086_,net18512,cell,net
net16587,_10087_,net,cell
net15404,_10087_,net,cell
_10087_,net18501,cell,net
net821,_10088_,net,cell
net23766,_10088_,net,cell
net505,_10088_,net,cell
net24038,_10088_,net,cell
net15415,_10088_,net,cell
_10088_,net18491,cell,net
net811,_10089_,net,cell
net22837,_10089_,net,cell
net204,_10089_,net,cell
net24741,_10089_,net,cell
net13909,_10089_,net,cell
_10089_,net18480,cell,net
net526,_1008_,net,cell
net29998,_1008_,net,cell
net30014,_1008_,net,cell
_1008_,net13081,cell,net
net6516,_10090_,net,cell
net15416,_10090_,net,cell
_10090_,net18470,cell,net
net823,_10091_,net,cell
net23044,_10091_,net,cell
net205,_10091_,net,cell
net24948,_10091_,net,cell
net15423,_10091_,net,cell
_10091_,net18459,cell,net
net821,_10092_,net,cell
net22949,_10092_,net,cell
net208,_10092_,net,cell
net24853,_10092_,net,cell
net15417,_10092_,net,cell
_10092_,net18449,cell,net
net822,_10093_,net,cell
net22920,_10093_,net,cell
net208,_10093_,net,cell
net24824,_10093_,net,cell
net15426,_10093_,net,cell
_10093_,net18438,cell,net
net821,_10094_,net,cell
net23765,_10094_,net,cell
net505,_10094_,net,cell
net24037,_10094_,net,cell
net15421,_10094_,net,cell
_10094_,net18426,cell,net
net6501,_10095_,net,cell
net15424,_10095_,net,cell
_10095_,net18416,cell,net
net820,_10096_,net,cell
net22931,_10096_,net,cell
net208,_10096_,net,cell
net24835,_10096_,net,cell
net13279,_10096_,net,cell
_10096_,net18405,cell,net
net821,_10097_,net,cell
net22948,_10097_,net,cell
net208,_10097_,net,cell
net24852,_10097_,net,cell
net15427,_10097_,net,cell
_10097_,net18393,cell,net
net16593,_10098_,net,cell
net15428,_10098_,net,cell
_10098_,net18392,cell,net
net821,_10099_,net,cell
net23764,_10099_,net,cell
net505,_10099_,net,cell
net24036,_10099_,net,cell
net15429,_10099_,net,cell
_10099_,net18391,cell,net
net3228,_1009_,net,cell
net3229,_1009_,net,cell
net3230,_1009_,net,cell
_1009_,net3231,cell,net
net91,_100_,net,cell
_100_,net100,cell,net
net816,_10100_,net,cell
net23677,_10100_,net,cell
net472,_10100_,net,cell
net23949,_10100_,net,cell
net15430,_10100_,net,cell
_10100_,net18387,cell,net
net16594,_10101_,net,cell
net15432,_10101_,net,cell
_10101_,net18386,cell,net
net821,_10102_,net,cell
net22947,_10102_,net,cell
net208,_10102_,net,cell
net24851,_10102_,net,cell
net15435,_10102_,net,cell
_10102_,net18385,cell,net
net6508,_10103_,net,cell
net15457,_10103_,net,cell
_10103_,net18383,cell,net
net823,_10104_,net,cell
net23043,_10104_,net,cell
net205,_10104_,net,cell
net24947,_10104_,net,cell
net15437,_10104_,net,cell
_10104_,net18382,cell,net
net16595,_10105_,net,cell
net15444,_10105_,net,cell
_10105_,net18379,cell,net
net823,_10106_,net,cell
net23859,_10106_,net,cell
net439,_10106_,net,cell
net24131,_10106_,net,cell
net15445,_10106_,net,cell
_10106_,net18378,cell,net
net816,_10107_,net,cell
net22861,_10107_,net,cell
net204,_10107_,net,cell
net24765,_10107_,net,cell
net15449,_10107_,net,cell
_10107_,net18374,cell,net
net820,_10108_,net,cell
net22946,_10108_,net,cell
net208,_10108_,net,cell
net24850,_10108_,net,cell
net15446,_10108_,net,cell
_10108_,net18368,cell,net
net16596,_10109_,net,cell
net15448,_10109_,net,cell
_10109_,net18367,cell,net
net743,_1010_,net,cell
net3824,_1010_,net,cell
net30473,_1010_,net,cell
_1010_,net13636,cell,net
net16592,_10110_,net,cell
net15453,_10110_,net,cell
_10110_,net18366,cell,net
net16597,_10111_,net,cell
net15452,_10111_,net,cell
_10111_,net18365,cell,net
net823,_10112_,net,cell
net23042,_10112_,net,cell
net205,_10112_,net,cell
net24946,_10112_,net,cell
net15459,_10112_,net,cell
_10112_,net18363,cell,net
net820,_10113_,net,cell
net22945,_10113_,net,cell
net208,_10113_,net,cell
net24849,_10113_,net,cell
net15458,_10113_,net,cell
_10113_,net18362,cell,net
net820,_10114_,net,cell
net23761,_10114_,net,cell
net517,_10114_,net,cell
net24033,_10114_,net,cell
net15460,_10114_,net,cell
_10114_,net18361,cell,net
net16601,_10115_,net,cell
net15472,_10115_,net,cell
_10115_,net18360,cell,net
net16598,_10116_,net,cell
net15461,_10116_,net,cell
_10116_,net18359,cell,net
net823,_10117_,net,cell
net23858,_10117_,net,cell
net439,_10117_,net,cell
net24130,_10117_,net,cell
net15466,_10117_,net,cell
_10117_,net18358,cell,net
net6493,_10118_,net,cell
net15476,_10118_,net,cell
_10118_,net18357,cell,net
net820,_10119_,net,cell
net22944,_10119_,net,cell
net208,_10119_,net,cell
net24848,_10119_,net,cell
net15479,_10119_,net,cell
_10119_,net18356,cell,net
net549,_1011_,net,cell
net29979,_1011_,net,cell
net29987,_1011_,net,cell
_1011_,net3230,cell,net
net820,_10120_,net,cell
net23760,_10120_,net,cell
net505,_10120_,net,cell
net24032,_10120_,net,cell
net15480,_10120_,net,cell
_10120_,net18355,cell,net
net16603,_10121_,net,cell
net15481,_10121_,net,cell
_10121_,net18354,cell,net
net820,_10122_,net,cell
net22943,_10122_,net,cell
net208,_10122_,net,cell
net24847,_10122_,net,cell
net15482,_10122_,net,cell
_10122_,net18352,cell,net
net820,_10123_,net,cell
net23759,_10123_,net,cell
net505,_10123_,net,cell
net24031,_10123_,net,cell
net15504,_10123_,net,cell
_10123_,net18351,cell,net
net16604,_10124_,net,cell
net14005,_10124_,net,cell
_10124_,net18350,cell,net
net822,_10125_,net,cell
net23737,_10125_,net,cell
net505,_10125_,net,cell
net24009,_10125_,net,cell
net15516,_10125_,net,cell
_10125_,net18349,cell,net
net809,_10126_,net,cell
net23835,_10126_,net,cell
net417,_10126_,net,cell
net24107,_10126_,net,cell
net15434,_10126_,net,cell
_10126_,net18348,cell,net
net17395,_10127_,net,cell
net13918,_10127_,net,cell
_10127_,net18347,cell,net
net821,_10128_,net,cell
net22940,_10128_,net,cell
net208,_10128_,net,cell
net24844,_10128_,net,cell
net15528,_10128_,net,cell
_10128_,net18346,cell,net
net17365,_10129_,net,cell
net15529,_10129_,net,cell
_10129_,net18345,cell,net
net759,_1012_,net,cell
net2573,_1012_,net,cell
net552,_1012_,net,cell
net32164,_1012_,net,cell
_1012_,net13119,cell,net
net821,_10130_,net,cell
net23756,_10130_,net,cell
net505,_10130_,net,cell
net24028,_10130_,net,cell
net13268,_10130_,net,cell
_10130_,net18344,cell,net
net16605,_10131_,net,cell
net15531,_10131_,net,cell
_10131_,net18342,cell,net
net6496,_10132_,net,cell
net15530,_10132_,net,cell
_10132_,net18341,cell,net
net822,_10133_,net,cell
net23749,_10133_,net,cell
net517,_10133_,net,cell
net24021,_10133_,net,cell
net15533,_10133_,net,cell
_10133_,net18340,cell,net
net16366,_10134_,net,cell
net15536,_10134_,net,cell
_10134_,net18339,cell,net
net823,_10135_,net,cell
net23040,_10135_,net,cell
net205,_10135_,net,cell
net24944,_10135_,net,cell
net15537,_10135_,net,cell
_10135_,net18338,cell,net
net821,_10136_,net,cell
net22939,_10136_,net,cell
net208,_10136_,net,cell
net24843,_10136_,net,cell
net15534,_10136_,net,cell
_10136_,net18337,cell,net
net823,_10137_,net,cell
net23856,_10137_,net,cell
net439,_10137_,net,cell
net24128,_10137_,net,cell
net15532,_10137_,net,cell
_10137_,net18336,cell,net
net822,_10138_,net,cell
net22921,_10138_,net,cell
net208,_10138_,net,cell
net24825,_10138_,net,cell
net13404,_10138_,net,cell
_10138_,net18335,cell,net
net821,_10139_,net,cell
net23755,_10139_,net,cell
net505,_10139_,net,cell
net24027,_10139_,net,cell
net15538,_10139_,net,cell
_10139_,net18334,cell,net
net3229,_1013_,net,cell
_1013_,net3232,cell,net
net15548,_10140_,net,cell
net16606,_10140_,net,cell
_10140_,net18333,cell,net
net824,_10141_,net,cell
net23874,_10141_,net,cell
net450,_10141_,net,cell
net24146,_10141_,net,cell
net14211,_10141_,net,cell
_10141_,net18330,cell,net
net18280,_10142_,net,cell
net16610,_10142_,net,cell
_10142_,net18329,cell,net
net17960,_10143_,net,cell
_10143_,net18328,cell,net
net17945,_10144_,net,cell
_10144_,net18327,cell,net
net17944,_10145_,net,cell
_10145_,net18326,cell,net
net17926,_10146_,net,cell
_10146_,net18325,cell,net
net17925,_10147_,net,cell
_10147_,net18323,cell,net
net17924,_10148_,net,cell
_10148_,net18322,cell,net
net17837,_10149_,net,cell
_10149_,net18321,cell,net
net760,_1014_,net,cell
net13367,_1014_,net,cell
net29984,_1014_,net,cell
net549,_1014_,net,cell
_1014_,net3229,cell,net
net18320,_10150_,net,cell
_10150_,net18319,cell,net
net825,_10151_,net,cell
net23706,_10151_,net,cell
net406,_10151_,net,cell
net23978,_10151_,net,cell
net13661,_10151_,net,cell
_10151_,net18318,cell,net
net16465,_10152_,net,cell
net14578,_10152_,net,cell
_10152_,net18317,cell,net
net815,_10153_,net,cell
net23790,_10153_,net,cell
net428,_10153_,net,cell
net24062,_10153_,net,cell
net14560,_10153_,net,cell
_10153_,net18316,cell,net
net16464,_10154_,net,cell
net14559,_10154_,net,cell
_10154_,net18315,cell,net
net815,_10155_,net,cell
net22974,_10155_,net,cell
net207,_10155_,net,cell
net24878,_10155_,net,cell
net13893,_10155_,net,cell
_10155_,net18313,cell,net
net811,_10156_,net,cell
net23659,_10156_,net,cell
net461,_10156_,net,cell
net23931,_10156_,net,cell
net13892,_10156_,net,cell
_10156_,net18312,cell,net
net818,_10157_,net,cell
net23873,_10157_,net,cell
net417,_10157_,net,cell
net24145,_10157_,net,cell
net14558,_10157_,net,cell
_10157_,net18311,cell,net
net6500,_10158_,net,cell
net13898,_10158_,net,cell
_10158_,net18310,cell,net
net822,_10159_,net,cell
net22916,_10159_,net,cell
net209,_10159_,net,cell
net24820,_10159_,net,cell
net14557,_10159_,net,cell
_10159_,net18309,cell,net
net13474,_1015_,net,cell
net13475,_1015_,net,cell
net13477,_1015_,net,cell
_1015_,net13479,cell,net
net815,_10160_,net,cell
net22976,_10160_,net,cell
net207,_10160_,net,cell
net24880,_10160_,net,cell
net14514,_10160_,net,cell
_10160_,net18308,cell,net
net16466,_10161_,net,cell
net14525,_10161_,net,cell
_10161_,net18307,cell,net
net818,_10162_,net,cell
net23057,_10162_,net,cell
net203,_10162_,net,cell
net24961,_10162_,net,cell
net14535,_10162_,net,cell
_10162_,net18306,cell,net
net16463,_10163_,net,cell
net14512,_10163_,net,cell
_10163_,net18305,cell,net
net815,_10164_,net,cell
net23793,_10164_,net,cell
net494,_10164_,net,cell
net24065,_10164_,net,cell
net13902,_10164_,net,cell
_10164_,net18304,cell,net
net825,_10165_,net,cell
net22874,_10165_,net,cell
net209,_10165_,net,cell
net24778,_10165_,net,cell
net14059,_10165_,net,cell
_10165_,net18302,cell,net
net16462,_10166_,net,cell
net14505,_10166_,net,cell
_10166_,net18299,cell,net
net815,_10167_,net,cell
net22977,_10167_,net,cell
net207,_10167_,net,cell
net24881,_10167_,net,cell
net14494,_10167_,net,cell
_10167_,net18298,cell,net
net16461,_10168_,net,cell
net13904,_10168_,net,cell
_10168_,net18297,cell,net
net822,_10169_,net,cell
net23732,_10169_,net,cell
net406,_10169_,net,cell
net24004,_10169_,net,cell
net14466,_10169_,net,cell
_10169_,net18296,cell,net
net3232,_1016_,net,cell
net13476,_1016_,net,cell
_1016_,net13477,cell,net
net818,_10170_,net,cell
net23875,_10170_,net,cell
net439,_10170_,net,cell
net24147,_10170_,net,cell
net14464,_10170_,net,cell
_10170_,net18295,cell,net
net16517,_10171_,net,cell
net14784,_10171_,net,cell
_10171_,net18290,cell,net
net815,_10172_,net,cell
net22978,_10172_,net,cell
net207,_10172_,net,cell
net24882,_10172_,net,cell
net14461,_10172_,net,cell
_10172_,net18286,cell,net
net17253,_10173_,net,cell
net14607,_10173_,net,cell
_10173_,net18277,cell,net
net14459,_10174_,net,cell
net16460,_10174_,net,cell
_10174_,net18275,cell,net
net16454,_10175_,net,cell
net14458,_10175_,net,cell
_10175_,net18271,cell,net
net815,_10176_,net,cell
net22979,_10176_,net,cell
net207,_10176_,net,cell
net24883,_10176_,net,cell
net14457,_10176_,net,cell
_10176_,net18270,cell,net
net818,_10177_,net,cell
net22919,_10177_,net,cell
net205,_10177_,net,cell
net24823,_10177_,net,cell
net13455,_10177_,net,cell
_10177_,net18269,cell,net
net818,_10178_,net,cell
net23876,_10178_,net,cell
net450,_10178_,net,cell
net24148,_10178_,net,cell
net14455,_10178_,net,cell
_10178_,net18268,cell,net
net817,_10179_,net,cell
net22870,_10179_,net,cell
net210,_10179_,net,cell
net24774,_10179_,net,cell
net14483,_10179_,net,cell
_10179_,net18267,cell,net
net28377,_1017_,net,cell
net28382,_1017_,net,cell
_1017_,net13150,cell,net
net6515,_10180_,net,cell
net14456,_10180_,net,cell
_10180_,net18261,cell,net
net14453,_10181_,net,cell
net16433,_10181_,net,cell
_10181_,net18259,cell,net
net815,_10182_,net,cell
net22980,_10182_,net,cell
net207,_10182_,net,cell
net24884,_10182_,net,cell
net14430,_10182_,net,cell
_10182_,net18258,cell,net
net818,_10183_,net,cell
net23060,_10183_,net,cell
net205,_10183_,net,cell
net24964,_10183_,net,cell
net14450,_10183_,net,cell
_10183_,net18256,cell,net
net16422,_10184_,net,cell
net14419,_10184_,net,cell
_10184_,net18255,cell,net
net809,_10185_,net,cell
net23028,_10185_,net,cell
net203,_10185_,net,cell
net24932,_10185_,net,cell
net14387,_10185_,net,cell
_10185_,net18252,cell,net
net811,_10186_,net,cell
net22841,_10186_,net,cell
net210,_10186_,net,cell
net24745,_10186_,net,cell
net14406,_10186_,net,cell
_10186_,net18250,cell,net
net815,_10187_,net,cell
net22981,_10187_,net,cell
net208,_10187_,net,cell
net24885,_10187_,net,cell
net14407,_10187_,net,cell
_10187_,net18246,cell,net
net818,_10188_,net,cell
net23877,_10188_,net,cell
net417,_10188_,net,cell
net24149,_10188_,net,cell
net14405,_10188_,net,cell
_10188_,net18244,cell,net
net16415,_10189_,net,cell
net14403,_10189_,net,cell
_10189_,net18241,cell,net
net13045,_1018_,net,cell
_1018_,net13476,cell,net
net818,_10190_,net,cell
net23061,_10190_,net,cell
net205,_10190_,net,cell
net24965,_10190_,net,cell
net14401,_10190_,net,cell
_10190_,net18234,cell,net
net820,_10191_,net,cell
net23798,_10191_,net,cell
net483,_10191_,net,cell
net24070,_10191_,net,cell
net14402,_10191_,net,cell
_10191_,net18225,cell,net
net820,_10192_,net,cell
net22982,_10192_,net,cell
net208,_10192_,net,cell
net24886,_10192_,net,cell
net14400,_10192_,net,cell
_10192_,net18217,cell,net
net17236,_10193_,net,cell
net15023,_10193_,net,cell
_10193_,net18213,cell,net
net16414,_10194_,net,cell
net14399,_10194_,net,cell
